局名,ppb
西部コミュニティセンター,18
国設大阪,16
茨木市役所,13
高石中学校,16
池田市立南畑会館,****
大東市役所,19
府立修徳学院,20
貝塚市消防署,19
島本町役場,19
富田林市役所,22
南海団地,16
泉南市役所,20
緑ケ丘小学校,20
三日市公民館,22
藤井寺市役所,****
岸和田中央公園,18
佐野中学校,18
泉大津市役所,****
豊能町役場,30
此花区役所,12
平尾小学校,17
野中小学校,22
桃谷中学校,16
大宮中学校,17
聖賢小学校,17
清江小学校,16
摂陽中学校,****
今宮中学校,15
九条南小学校,14
茨田北小学校,21
南港中央公園,13
出来島小学校,15
少林寺,16
浜寺,17
三宝,19
若松台,23
石津,14
登美丘,21
深井,21
美原,15
金岡南,20
高石消防署高師浜出張所,11
豊中市千成,****
豊中市千里,18
豊中市役所,15
吹田市垂水,20
吹田市北消防署,21
吹田市高野台,12
東大阪市西保健センター,22
東大阪市六万寺,19
東大阪市環境衛生検査センター,21
楠葉,13
枚方市役所,15
王仁公園,15
高槻北,****
庄所,18
八尾市保健所,19
成田,
寝屋川市役所,19
