局名,ppb
西部コミュニティセンター,19
国設大阪,25
茨木市役所,27
高石中学校,25
池田市立南畑会館,27
大東市役所,25
府立修徳学院,20
貝塚市消防署,21
島本町役場,5
富田林市役所,16
南海団地,24
泉南市役所,25
緑ケ丘小学校,19
三日市公民館,10
藤井寺市役所,14
岸和田中央公園,22
佐野中学校,24
泉大津市役所,30
豊能町役場,34
此花区役所,28
平尾小学校,25
野中小学校,33
桃谷中学校,21
大宮中学校,20
聖賢小学校,21
清江小学校,22
摂陽中学校,21
今宮中学校,22
九条南小学校,****
茨田北小学校,22
南港中央公園,25
出来島小学校,29
少林寺,27
浜寺,31
三宝,27
若松台,8
石津,31
登美丘,21
深井,26
美原,18
金岡南,27
高石消防署高師浜出張所,28
豊中市千成,33
豊中市千里,30
豊中市役所,32
吹田市垂水,31
吹田市北消防署,31
吹田市高野台,29
東大阪市西保健センター,24
東大阪市六万寺,24
東大阪市環境衛生検査センター,17
楠葉,8
枚方市役所,14
王仁公園,****
高槻北,****
庄所,11
八尾市保健所,21
成田,
寝屋川市役所,15
