局名,ppb
西部コミュニティセンター,24
国設大阪,19
茨木市役所,23
高石中学校,34
池田市立南畑会館,20
大東市役所,35
府立修徳学院,34
貝塚市消防署,37
島本町役場,28
富田林市役所,43
南海団地,41
泉南市役所,44
緑ケ丘小学校,43
三日市公民館,42
藤井寺市役所,38
岸和田中央公園,38
佐野中学校,35
泉大津市役所,35
豊能町役場,34
此花区役所,15
平尾小学校,19
野中小学校,17
桃谷中学校,26
大宮中学校,16
聖賢小学校,26
清江小学校,22
摂陽中学校,25
今宮中学校,16
九条南小学校,12
茨田北小学校,35
南港中央公園,19
出来島小学校,11
少林寺,27
浜寺,33
三宝,22
若松台,42
石津,30
登美丘,39
深井,38
美原,32
金岡南,32
高石消防署高師浜出張所,27
豊中市千成,21
豊中市千里,17
豊中市役所,16
吹田市垂水,20
吹田市北消防署,25
吹田市高野台,23
東大阪市西保健センター,33
東大阪市六万寺,35
東大阪市環境衛生検査センター,30
楠葉,28
枚方市役所,32
王仁公園,35
高槻北,****
庄所,29
八尾市保健所,37
成田,
寝屋川市役所,34
