局名,ppb
西部コミュニティセンター,35
国設大阪,28
茨木市役所,22
高石中学校,34
池田市立南畑会館,30
大東市役所,34
府立修徳学院,35
貝塚市消防署,39
島本町役場,****
富田林市役所,42
南海団地,39
泉南市役所,41
緑ケ丘小学校,40
三日市公民館,42
藤井寺市役所,37
岸和田中央公園,38
佐野中学校,35
泉大津市役所,35
豊能町役場,30
此花区役所,27
平尾小学校,27
野中小学校,34
桃谷中学校,31
大宮中学校,30
聖賢小学校,32
清江小学校,31
摂陽中学校,22
今宮中学校,29
九条南小学校,30
茨田北小学校,33
南港中央公園,28
出来島小学校,20
少林寺,36
浜寺,40
三宝,28
若松台,41
石津,38
登美丘,40
深井,38
美原,34
金岡南,38
高石消防署高師浜出張所,29
豊中市千成,34
豊中市千里,25
豊中市役所,31
吹田市垂水,33
吹田市北消防署,33
吹田市高野台,29
東大阪市西保健センター,35
東大阪市六万寺,****
東大阪市環境衛生検査センター,33
楠葉,33
枚方市役所,33
王仁公園,34
高槻北,****
庄所,32
八尾市保健所,36
成田,
寝屋川市役所,34
