局名,ppb
西部コミュニティセンター,32
国設大阪,24
茨木市役所,****
高石中学校,34
池田市立南畑会館,37
大東市役所,31
府立修徳学院,33
貝塚市消防署,37
島本町役場,34
富田林市役所,37
南海団地,36
泉南市役所,39
緑ケ丘小学校,41
三日市公民館,38
藤井寺市役所,****
岸和田中央公園,37
佐野中学校,37
泉大津市役所,39
豊能町役場,38
此花区役所,30
平尾小学校,28
野中小学校,32
桃谷中学校,28
大宮中学校,29
聖賢小学校,28
清江小学校,31
摂陽中学校,29
今宮中学校,25
九条南小学校,****
茨田北小学校,27
南港中央公園,27
出来島小学校,17
少林寺,34
浜寺,39
三宝,29
若松台,32
石津,35
登美丘,38
深井,40
美原,34
金岡南,37
高石消防署高師浜出張所,24
豊中市千成,32
豊中市千里,34
豊中市役所,36
吹田市垂水,32
吹田市北消防署,37
吹田市高野台,35
東大阪市西保健センター,32
東大阪市六万寺,31
東大阪市環境衛生検査センター,29
楠葉,36
枚方市役所,****
王仁公園,****
高槻北,****
庄所,37
八尾市保健所,****
成田,
寝屋川市役所,****
