局名,ppb
西部コミュニティセンター,33
国設大阪,31
茨木市役所,33
高石中学校,35
池田市立南畑会館,35
大東市役所,32
府立修徳学院,26
貝塚市消防署,39
島本町役場,32
富田林市役所,38
南海団地,38
泉南市役所,42
緑ケ丘小学校,39
三日市公民館,36
藤井寺市役所,31
岸和田中央公園,39
佐野中学校,40
泉大津市役所,40
豊能町役場,35
此花区役所,****
平尾小学校,30
野中小学校,35
桃谷中学校,29
大宮中学校,****
聖賢小学校,****
清江小学校,32
摂陽中学校,****
今宮中学校,28
九条南小学校,****
茨田北小学校,****
南港中央公園,30
出来島小学校,30
少林寺,33
浜寺,37
三宝,29
若松台,38
石津,36
登美丘,36
深井,35
美原,33
金岡南,34
高石消防署高師浜出張所,35
豊中市千成,35
豊中市千里,36
豊中市役所,36
吹田市垂水,33
吹田市北消防署,36
吹田市高野台,33
東大阪市西保健センター,31
東大阪市六万寺,26
東大阪市環境衛生検査センター,29
楠葉,35
枚方市役所,33
王仁公園,****
高槻北,****
庄所,32
八尾市保健所,30
成田,
寝屋川市役所,29
