局名,ppb
西部コミュニティセンター,18
国設大阪,20
茨木市役所,27
高石中学校,28
池田市立南畑会館,28
大東市役所,19
府立修徳学院,23
貝塚市消防署,35
島本町役場,23
富田林市役所,33
南海団地,33
泉南市役所,36
緑ケ丘小学校,31
三日市公民館,29
藤井寺市役所,28
岸和田中央公園,38
佐野中学校,35
泉大津市役所,33
豊能町役場,20
此花区役所,23
平尾小学校,23
野中小学校,19
桃谷中学校,26
大宮中学校,19
聖賢小学校,20
清江小学校,27
摂陽中学校,27
今宮中学校,24
九条南小学校,23
茨田北小学校,20
南港中央公園,28
出来島小学校,19
少林寺,31
浜寺,32
三宝,25
若松台,32
石津,25
登美丘,30
深井,31
美原,26
金岡南,31
高石消防署高師浜出張所,28
豊中市千成,18
豊中市千里,29
豊中市役所,23
吹田市垂水,25
吹田市北消防署,30
吹田市高野台,23
東大阪市西保健センター,26
東大阪市六万寺,22
東大阪市環境衛生検査センター,25
楠葉,29
枚方市役所,25
王仁公園,23
高槻北,****
庄所,26
八尾市保健所,26
成田,
寝屋川市役所,23
