局名,ppb
西部コミュニティセンター,25
国設大阪,31
茨木市役所,15
高石中学校,9
池田市立南畑会館,26
大東市役所,20
府立修徳学院,16
貝塚市消防署,27
島本町役場,13
富田林市役所,14
南海団地,30
泉南市役所,31
緑ケ丘小学校,13
三日市公民館,11
藤井寺市役所,14
岸和田中央公園,17
佐野中学校,25
泉大津市役所,16
豊能町役場,23
此花区役所,25
平尾小学校,25
野中小学校,26
桃谷中学校,18
大宮中学校,24
聖賢小学校,28
清江小学校,17
摂陽中学校,17
今宮中学校,25
九条南小学校,24
茨田北小学校,18
南港中央公園,26
出来島小学校,21
少林寺,15
浜寺,14
三宝,16
若松台,16
石津,10
登美丘,22
深井,10
美原,15
金岡南,19
高石消防署高師浜出張所,10
豊中市千成,25
豊中市千里,27
豊中市役所,18
吹田市垂水,23
吹田市北消防署,26
吹田市高野台,18
東大阪市西保健センター,14
東大阪市六万寺,20
東大阪市環境衛生検査センター,10
楠葉,22
枚方市役所,14
王仁公園,17
高槻北,****
庄所,12
八尾市保健所,14
成田,
寝屋川市役所,16
