局名,ppb
西部コミュニティセンター,21
国設大阪,24
茨木市役所,16
高石中学校,5
池田市立南畑会館,27
大東市役所,24
府立修徳学院,19
貝塚市消防署,18
島本町役場,12
富田林市役所,18
南海団地,31
泉南市役所,27
緑ケ丘小学校,19
三日市公民館,15
藤井寺市役所,12
岸和田中央公園,16
佐野中学校,19
泉大津市役所,15
豊能町役場,15
此花区役所,16
平尾小学校,18
野中小学校,23
桃谷中学校,20
大宮中学校,17
聖賢小学校,21
清江小学校,14
摂陽中学校,11
今宮中学校,18
九条南小学校,12
茨田北小学校,12
南港中央公園,8
出来島小学校,11
少林寺,14
浜寺,5
三宝,15
若松台,12
石津,11
登美丘,9
深井,7
美原,11
金岡南,8
高石消防署高師浜出張所,7
豊中市千成,18
豊中市千里,10
豊中市役所,8
吹田市垂水,19
吹田市北消防署,15
吹田市高野台,15
東大阪市西保健センター,21
東大阪市六万寺,22
東大阪市環境衛生検査センター,17
楠葉,16
枚方市役所,12
王仁公園,****
高槻北,****
庄所,16
八尾市保健所,12
成田,
寝屋川市役所,10
