局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,4
高石中学校,2
池田市立南畑会館,5
大東市役所,4
府立修徳学院,12
貝塚市消防署,7
島本町役場,3
富田林市役所,8
南海団地,34
泉南市役所,19
緑ケ丘小学校,6
三日市公民館,10
藤井寺市役所,4
岸和田中央公園,4
佐野中学校,9
泉大津市役所,4
豊能町役場,5
此花区役所,3
平尾小学校,3
野中小学校,3
桃谷中学校,3
大宮中学校,1
聖賢小学校,1
清江小学校,7
摂陽中学校,1
今宮中学校,4
九条南小学校,1
茨田北小学校,3
南港中央公園,3
出来島小学校,1
少林寺,2
浜寺,4
三宝,5
若松台,15
石津,2
登美丘,3
深井,2
美原,3
金岡南,3
高石消防署高師浜出張所,1
豊中市千成,3
豊中市千里,8
豊中市役所,3
吹田市垂水,1
吹田市北消防署,7
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,12
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,3
王仁公園,3
高槻北,****
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,2
