局名,ppb
西部コミュニティセンター,3
国設大阪,19
茨木市役所,1
高石中学校,11
池田市立南畑会館,17
大東市役所,8
府立修徳学院,16
貝塚市消防署,22
島本町役場,17
富田林市役所,21
南海団地,35
泉南市役所,29
緑ケ丘小学校,28
三日市公民館,20
藤井寺市役所,18
岸和田中央公園,18
佐野中学校,21
泉大津市役所,19
豊能町役場,11
此花区役所,22
平尾小学校,10
野中小学校,9
桃谷中学校,9
大宮中学校,5
聖賢小学校,16
清江小学校,17
摂陽中学校,8
今宮中学校,13
九条南小学校,13
茨田北小学校,10
南港中央公園,11
出来島小学校,2
少林寺,16
浜寺,13
三宝,16
若松台,22
石津,16
登美丘,29
深井,21
美原,15
金岡南,20
高石消防署高師浜出張所,14
豊中市千成,6
豊中市千里,8
豊中市役所,3
吹田市垂水,10
吹田市北消防署,6
吹田市高野台,2
東大阪市西保健センター,13
東大阪市六万寺,12
東大阪市環境衛生検査センター,3
楠葉,9
枚方市役所,8
王仁公園,7
高槻北,****
庄所,8
八尾市保健所,17
成田,
寝屋川市役所,2
