局名,ppb
西部コミュニティセンター,33
国設大阪,29
茨木市役所,31
高石中学校,36
池田市立南畑会館,36
大東市役所,33
府立修徳学院,34
貝塚市消防署,39
島本町役場,34
富田林市役所,39
南海団地,40
泉南市役所,42
緑ケ丘小学校,40
三日市公民館,39
藤井寺市役所,37
岸和田中央公園,40
佐野中学校,42
泉大津市役所,42
豊能町役場,35
此花区役所,35
平尾小学校,31
野中小学校,35
桃谷中学校,32
大宮中学校,32
聖賢小学校,31
清江小学校,36
摂陽中学校,32
今宮中学校,30
九条南小学校,****
茨田北小学校,33
南港中央公園,32
出来島小学校,26
少林寺,36
浜寺,40
三宝,34
若松台,29
石津,37
登美丘,39
深井,41
美原,33
金岡南,39
高石消防署高師浜出張所,32
豊中市千成,36
豊中市千里,34
豊中市役所,35
吹田市垂水,35
吹田市北消防署,37
吹田市高野台,36
東大阪市西保健センター,35
東大阪市六万寺,34
東大阪市環境衛生検査センター,32
楠葉,38
枚方市役所,34
王仁公園,****
高槻北,****
庄所,37
八尾市保健所,36
成田,
寝屋川市役所,33
