局名,ppb
西部コミュニティセンター,31
国設大阪,30
茨木市役所,29
高石中学校,30
池田市立南畑会館,34
大東市役所,33
府立修徳学院,34
貝塚市消防署,36
島本町役場,28
富田林市役所,37
南海団地,36
泉南市役所,41
緑ケ丘小学校,36
三日市公民館,36
藤井寺市役所,27
岸和田中央公園,36
佐野中学校,38
泉大津市役所,35
豊能町役場,34
此花区役所,32
平尾小学校,31
野中小学校,33
桃谷中学校,33
大宮中学校,32
聖賢小学校,32
清江小学校,32
摂陽中学校,31
今宮中学校,33
九条南小学校,31
茨田北小学校,34
南港中央公園,33
出来島小学校,31
少林寺,35
浜寺,38
三宝,32
若松台,36
石津,36
登美丘,34
深井,33
美原,34
金岡南,36
高石消防署高師浜出張所,32
豊中市千成,33
豊中市千里,26
豊中市役所,30
吹田市垂水,32
吹田市北消防署,32
吹田市高野台,25
東大阪市西保健センター,33
東大阪市六万寺,33
東大阪市環境衛生検査センター,32
楠葉,32
枚方市役所,31
王仁公園,31
高槻北,****
庄所,31
八尾市保健所,32
成田,
寝屋川市役所,32
