局名,ppb
西部コミュニティセンター,32
国設大阪,27
茨木市役所,22
高石中学校,37
池田市立南畑会館,36
大東市役所,32
府立修徳学院,35
貝塚市消防署,40
島本町役場,33
富田林市役所,40
南海団地,41
泉南市役所,44
緑ケ丘小学校,41
三日市公民館,40
藤井寺市役所,38
岸和田中央公園,40
佐野中学校,42
泉大津市役所,43
豊能町役場,40
此花区役所,36
平尾小学校,35
野中小学校,34
桃谷中学校,34
大宮中学校,33
聖賢小学校,33
清江小学校,36
摂陽中学校,33
今宮中学校,32
九条南小学校,31
茨田北小学校,35
南港中央公園,32
出来島小学校,28
少林寺,39
浜寺,42
三宝,34
若松台,34
石津,38
登美丘,40
深井,42
美原,35
金岡南,40
高石消防署高師浜出張所,34
豊中市千成,35
豊中市千里,25
豊中市役所,32
吹田市垂水,32
吹田市北消防署,34
吹田市高野台,33
東大阪市西保健センター,34
東大阪市六万寺,33
東大阪市環境衛生検査センター,41
楠葉,34
枚方市役所,29
王仁公園,****
高槻北,****
庄所,33
八尾市保健所,33
成田,
寝屋川市役所,32
