局名,ppb
西部コミュニティセンター,14
国設大阪,17
茨木市役所,21
高石中学校,22
池田市立南畑会館,26
大東市役所,11
府立修徳学院,18
貝塚市消防署,26
島本町役場,9
富田林市役所,18
南海団地,31
泉南市役所,33
緑ケ丘小学校,22
三日市公民館,15
藤井寺市役所,22
岸和田中央公園,26
佐野中学校,30
泉大津市役所,22
豊能町役場,18
此花区役所,21
平尾小学校,17
野中小学校,18
桃谷中学校,24
大宮中学校,16
聖賢小学校,16
清江小学校,20
摂陽中学校,23
今宮中学校,24
九条南小学校,17
茨田北小学校,10
南港中央公園,27
出来島小学校,8
少林寺,29
浜寺,30
三宝,21
若松台,23
石津,19
登美丘,24
深井,26
美原,19
金岡南,28
高石消防署高師浜出張所,15
豊中市千成,11
豊中市千里,24
豊中市役所,15
吹田市垂水,21
吹田市北消防署,26
吹田市高野台,16
東大阪市西保健センター,23
東大阪市六万寺,20
東大阪市環境衛生検査センター,8
楠葉,20
枚方市役所,21
王仁公園,22
高槻北,****
庄所,14
八尾市保健所,20
成田,
寝屋川市役所,18
