局名,ppb
西部コミュニティセンター,19
国設大阪,26
茨木市役所,18
高石中学校,31
池田市立南畑会館,25
大東市役所,30
府立修徳学院,22
貝塚市消防署,34
島本町役場,24
富田林市役所,32
南海団地,33
泉南市役所,36
緑ケ丘小学校,38
三日市公民館,39
藤井寺市役所,26
岸和田中央公園,36
佐野中学校,34
泉大津市役所,****
豊能町役場,37
此花区役所,17
平尾小学校,27
野中小学校,17
桃谷中学校,28
大宮中学校,18
聖賢小学校,23
清江小学校,27
摂陽中学校,24
今宮中学校,27
九条南小学校,19
茨田北小学校,21
南港中央公園,24
出来島小学校,11
少林寺,26
浜寺,34
三宝,30
若松台,38
石津,30
登美丘,35
深井,33
美原,28
金岡南,30
高石消防署高師浜出張所,28
豊中市千成,17
豊中市千里,20
豊中市役所,18
吹田市垂水,16
吹田市北消防署,26
吹田市高野台,21
東大阪市西保健センター,29
東大阪市六万寺,31
東大阪市環境衛生検査センター,19
楠葉,21
枚方市役所,****
王仁公園,25
高槻北,****
庄所,23
八尾市保健所,33
成田,
寝屋川市役所,26
