局名,ppb
西部コミュニティセンター,4
国設大阪,7
茨木市役所,12
高石中学校,14
池田市立南畑会館,25
大東市役所,28
府立修徳学院,27
貝塚市消防署,18
島本町役場,21
富田林市役所,23
南海団地,37
泉南市役所,27
緑ケ丘小学校,25
三日市公民館,25
藤井寺市役所,22
岸和田中央公園,20
佐野中学校,21
泉大津市役所,20
豊能町役場,18
此花区役所,3
平尾小学校,4
野中小学校,7
桃谷中学校,4
大宮中学校,6
聖賢小学校,5
清江小学校,4
摂陽中学校,2
今宮中学校,6
九条南小学校,4
茨田北小学校,8
南港中央公園,9
出来島小学校,2
少林寺,10
浜寺,20
三宝,3
若松台,28
石津,13
登美丘,18
深井,13
美原,17
金岡南,11
高石消防署高師浜出張所,19
豊中市千成,5
豊中市千里,13
豊中市役所,6
吹田市垂水,6
吹田市北消防署,19
吹田市高野台,4
東大阪市西保健センター,15
東大阪市六万寺,27
東大阪市環境衛生検査センター,10
楠葉,8
枚方市役所,19
王仁公園,****
高槻北,
庄所,
八尾市保健所,19
成田,
寝屋川市役所,
