局名,ppb
西部コミュニティセンター,30
国設大阪,
茨木市役所,26
高石中学校,32
池田市立南畑会館,36
大東市役所,30
府立修徳学院,32
貝塚市消防署,37
島本町役場,31
富田林市役所,33
南海団地,38
泉南市役所,
緑ケ丘小学校,32
三日市公民館,
藤井寺市役所,30
岸和田中央公園,36
佐野中学校,
泉大津市役所,38
豊能町役場,38
此花区役所,29
平尾小学校,33
野中小学校,31
桃谷中学校,34
大宮中学校,30
聖賢小学校,32
清江小学校,30
摂陽中学校,32
今宮中学校,31
九条南小学校,29
茨田北小学校,32
南港中央公園,29
出来島小学校,28
少林寺,24
浜寺,36
三宝,35
若松台,34
石津,37
登美丘,29
深井,28
美原,29
金岡南,31
高石消防署高師浜出張所,27
豊中市千成,32
豊中市千里,33
豊中市役所,29
吹田市垂水,30
吹田市北消防署,33
吹田市高野台,32
東大阪市西保健センター,33
東大阪市六万寺,27
東大阪市環境衛生検査センター,32
楠葉,
枚方市役所,
王仁公園,
高槻北,
庄所,
八尾市保健所,32
成田,
寝屋川市役所,
