局名,ppb
西部コミュニティセンター,35
国設大阪,35
茨木市役所,35
高石中学校,32
池田市立南畑会館,39
大東市役所,35
府立修徳学院,36
貝塚市消防署,39
島本町役場,33
富田林市役所,35
南海団地,36
泉南市役所,****
緑ケ丘小学校,36
三日市公民館,33
藤井寺市役所,36
岸和田中央公園,33
佐野中学校,38
泉大津市役所,38
豊能町役場,37
此花区役所,34
平尾小学校,35
野中小学校,35
桃谷中学校,35
大宮中学校,35
聖賢小学校,36
清江小学校,32
摂陽中学校,33
今宮中学校,33
九条南小学校,31
茨田北小学校,35
南港中央公園,24
出来島小学校,26
少林寺,33
浜寺,35
三宝,35
若松台,28
石津,30
登美丘,34
深井,38
美原,33
金岡南,37
高石消防署高師浜出張所,27
豊中市千成,38
豊中市千里,****
豊中市役所,37
吹田市垂水,36
吹田市北消防署,39
吹田市高野台,****
東大阪市西保健センター,36
東大阪市六万寺,34
東大阪市環境衛生検査センター,33
楠葉,37
枚方市役所,35
王仁公園,****
高槻北,****
庄所,39
八尾市保健所,36
成田,
寝屋川市役所,
