局名,ppb
西部コミュニティセンター,46
国設大阪,45
茨木市役所,40
高石中学校,45
池田市立南畑会館,46
大東市役所,47
府立修徳学院,46
貝塚市消防署,48
島本町役場,44
富田林市役所,50
南海団地,44
泉南市役所,49
緑ケ丘小学校,49
三日市公民館,50
藤井寺市役所,48
岸和田中央公園,48
佐野中学校,46
泉大津市役所,51
豊能町役場,45
此花区役所,42
平尾小学校,45
野中小学校,46
桃谷中学校,47
大宮中学校,45
聖賢小学校,45
清江小学校,45
摂陽中学校,45
今宮中学校,44
九条南小学校,42
茨田北小学校,48
南港中央公園,44
出来島小学校,37
少林寺,47
浜寺,50
三宝,48
若松台,41
石津,41
登美丘,49
深井,51
美原,45
金岡南,48
高石消防署高師浜出張所,43
豊中市千成,46
豊中市千里,42
豊中市役所,46
吹田市垂水,46
吹田市北消防署,46
吹田市高野台,46
東大阪市西保健センター,48
東大阪市六万寺,47
東大阪市環境衛生検査センター,45
楠葉,46
枚方市役所,46
王仁公園,****
高槻北,****
庄所,48
八尾市保健所,49
成田,
寝屋川市役所,
