局名,ppb
西部コミュニティセンター,16
国設大阪,
茨木市役所,17
高石中学校,11
池田市立南畑会館,16
大東市役所,26
府立修徳学院,18
貝塚市消防署,13
島本町役場,24
富田林市役所,23
南海団地,23
泉南市役所,
緑ケ丘小学校,18
三日市公民館,
藤井寺市役所,20
岸和田中央公園,
佐野中学校,
泉大津市役所,14
豊能町役場,26
此花区役所,14
平尾小学校,20
野中小学校,15
桃谷中学校,21
大宮中学校,14
聖賢小学校,16
清江小学校,21
摂陽中学校,18
今宮中学校,19
九条南小学校,18
茨田北小学校,17
南港中央公園,18
出来島小学校,14
少林寺,15
浜寺,14
三宝,24
若松台,18
石津,18
登美丘,17
深井,14
美原,17
金岡南,15
高石消防署高師浜出張所,12
豊中市千成,17
豊中市千里,18
豊中市役所,21
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,17
東大阪市六万寺,9
東大阪市環境衛生検査センター,20
楠葉,
枚方市役所,
王仁公園,
高槻北,
庄所,
八尾市保健所,12
成田,
寝屋川市役所,
