局名,ppb
西部コミュニティセンター,24
国設大阪,29
茨木市役所,8
高石中学校,35
池田市立南畑会館,28
大東市役所,13
府立修徳学院,16
貝塚市消防署,34
島本町役場,2
富田林市役所,27
南海団地,39
泉南市役所,44
緑ケ丘小学校,31
三日市公民館,16
藤井寺市役所,26
岸和田中央公園,29
佐野中学校,41
泉大津市役所,33
豊能町役場,10
此花区役所,30
平尾小学校,29
野中小学校,20
桃谷中学校,31
大宮中学校,24
聖賢小学校,25
清江小学校,32
摂陽中学校,33
今宮中学校,27
九条南小学校,26
茨田北小学校,29
南港中央公園,35
出来島小学校,17
少林寺,40
浜寺,44
三宝,34
若松台,29
石津,32
登美丘,29
深井,37
美原,21
金岡南,38
高石消防署高師浜出張所,30
豊中市千成,20
豊中市千里,26
豊中市役所,14
吹田市垂水,22
吹田市北消防署,19
吹田市高野台,20
東大阪市西保健センター,28
東大阪市六万寺,21
東大阪市環境衛生検査センター,14
楠葉,2
枚方市役所,10
王仁公園,****
高槻北,
庄所,
八尾市保健所,29
成田,
寝屋川市役所,
