局名,ppb
西部コミュニティセンター,27
国設大阪,
茨木市役所,31
高石中学校,28
池田市立南畑会館,34
大東市役所,27
府立修徳学院,31
貝塚市消防署,38
島本町役場,33
富田林市役所,35
南海団地,36
泉南市役所,39
緑ケ丘小学校,37
三日市公民館,37
藤井寺市役所,31
岸和田中央公園,36
佐野中学校,39
泉大津市役所,33
豊能町役場,36
此花区役所,32
平尾小学校,22
野中小学校,33
桃谷中学校,27
大宮中学校,28
聖賢小学校,29
清江小学校,27
摂陽中学校,26
今宮中学校,23
九条南小学校,25
茨田北小学校,30
南港中央公園,25
出来島小学校,24
少林寺,30
浜寺,34
三宝,21
若松台,34
石津,26
登美丘,31
深井,33
美原,30
金岡南,32
高石消防署高師浜出張所,25
豊中市千成,31
豊中市千里,34
豊中市役所,31
吹田市垂水,30
吹田市北消防署,36
吹田市高野台,33
東大阪市西保健センター,29
東大阪市六万寺,24
東大阪市環境衛生検査センター,28
楠葉,35
枚方市役所,27
王仁公園,****
高槻北,
庄所,
八尾市保健所,27
成田,
寝屋川市役所,
