局名,ppb
西部コミュニティセンター,13
国設大阪,
茨木市役所,16
高石中学校,27
池田市立南畑会館,17
大東市役所,6
府立修徳学院,18
貝塚市消防署,34
島本町役場,7
富田林市役所,29
南海団地,38
泉南市役所,
緑ケ丘小学校,36
三日市公民館,22
藤井寺市役所,11
岸和田中央公園,33
佐野中学校,32
泉大津市役所,34
豊能町役場,35
此花区役所,25
平尾小学校,22
野中小学校,9
桃谷中学校,5
大宮中学校,11
聖賢小学校,15
清江小学校,20
摂陽中学校,5
今宮中学校,21
九条南小学校,14
茨田北小学校,11
南港中央公園,26
出来島小学校,6
少林寺,26
浜寺,31
三宝,19
若松台,33
石津,29
登美丘,32
深井,31
美原,21
金岡南,32
高石消防署高師浜出張所,25
豊中市千成,8
豊中市千里,29
豊中市役所,16
吹田市垂水,5
吹田市北消防署,32
吹田市高野台,26
東大阪市西保健センター,4
東大阪市六万寺,12
東大阪市環境衛生検査センター,2
楠葉,
枚方市役所,
王仁公園,
高槻北,
庄所,
八尾市保健所,14
成田,
寝屋川市役所,
