局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,5
高石中学校,15
池田市立南畑会館,29
大東市役所,8
府立修徳学院,18
貝塚市消防署,27
島本町役場,13
富田林市役所,21
南海団地,35
泉南市役所,29
緑ケ丘小学校,25
三日市公民館,21
藤井寺市役所,15
岸和田中央公園,19
佐野中学校,22
泉大津市役所,26
豊能町役場,14
此花区役所,8
平尾小学校,6
野中小学校,11
桃谷中学校,2
大宮中学校,5
聖賢小学校,2
清江小学校,8
摂陽中学校,6
今宮中学校,9
九条南小学校,6
茨田北小学校,11
南港中央公園,1
出来島小学校,10
少林寺,11
浜寺,21
三宝,1
若松台,26
石津,15
登美丘,25
深井,16
美原,18
金岡南,22
高石消防署高師浜出張所,14
豊中市千成,6
豊中市千里,5
豊中市役所,4
吹田市垂水,3
吹田市北消防署,5
吹田市高野台,10
東大阪市西保健センター,15
東大阪市六万寺,11
東大阪市環境衛生検査センター,4
楠葉,17
枚方市役所,4
王仁公園,****
高槻北,****
庄所,17
八尾市保健所,15
成田,
寝屋川市役所,
