局名,ppb
西部コミュニティセンター,8
国設大阪,17
茨木市役所,8
高石中学校,20
池田市立南畑会館,28
大東市役所,22
府立修徳学院,24
貝塚市消防署,33
島本町役場,24
富田林市役所,27
南海団地,38
泉南市役所,36
緑ケ丘小学校,34
三日市公民館,24
藤井寺市役所,19
岸和田中央公園,25
佐野中学校,27
泉大津市役所,30
豊能町役場,12
此花区役所,5
平尾小学校,6
野中小学校,9
桃谷中学校,8
大宮中学校,7
聖賢小学校,7
清江小学校,7
摂陽中学校,9
今宮中学校,14
九条南小学校,5
茨田北小学校,15
南港中央公園,23
出来島小学校,9
少林寺,17
浜寺,26
三宝,9
若松台,25
石津,29
登美丘,27
深井,28
美原,23
金岡南,21
高石消防署高師浜出張所,17
豊中市千成,3
豊中市千里,23
豊中市役所,6
吹田市垂水,14
吹田市北消防署,8
吹田市高野台,3
東大阪市西保健センター,12
東大阪市六万寺,19
東大阪市環境衛生検査センター,6
楠葉,14
枚方市役所,14
王仁公園,****
高槻北,****
庄所,11
八尾市保健所,19
成田,
寝屋川市役所,
