局名,ppb
西部コミュニティセンター,15
国設大阪,18
茨木市役所,17
高石中学校,35
池田市立南畑会館,39
大東市役所,13
府立修徳学院,31
貝塚市消防署,40
島本町役場,36
富田林市役所,40
南海団地,42
泉南市役所,44
緑ケ丘小学校,40
三日市公民館,41
藤井寺市役所,35
岸和田中央公園,40
佐野中学校,42
泉大津市役所,41
豊能町役場,37
此花区役所,26
平尾小学校,23
野中小学校,21
桃谷中学校,24
大宮中学校,20
聖賢小学校,19
清江小学校,31
摂陽中学校,30
今宮中学校,22
九条南小学校,22
茨田北小学校,14
南港中央公園,24
出来島小学校,13
少林寺,33
浜寺,34
三宝,30
若松台,41
石津,28
登美丘,34
深井,37
美原,30
金岡南,35
高石消防署高師浜出張所,30
豊中市千成,23
豊中市千里,35
豊中市役所,30
吹田市垂水,21
吹田市北消防署,33
吹田市高野台,29
東大阪市西保健センター,22
東大阪市六万寺,24
東大阪市環境衛生検査センター,18
楠葉,38
枚方市役所,30
王仁公園,****
高槻北,
庄所,
八尾市保健所,30
成田,
寝屋川市役所,
