局名,ppb
西部コミュニティセンター,26
国設大阪,
茨木市役所,23
高石中学校,16
池田市立南畑会館,29
大東市役所,17
府立修徳学院,16
貝塚市消防署,25
島本町役場,9
富田林市役所,21
南海団地,30
泉南市役所,29
緑ケ丘小学校,19
三日市公民館,18
藤井寺市役所,17
岸和田中央公園,20
佐野中学校,25
泉大津市役所,20
豊能町役場,30
此花区役所,22
平尾小学校,20
野中小学校,18
桃谷中学校,24
大宮中学校,26
聖賢小学校,22
清江小学校,16
摂陽中学校,12
今宮中学校,23
九条南小学校,18
茨田北小学校,9
南港中央公園,22
出来島小学校,13
少林寺,16
浜寺,18
三宝,17
若松台,21
石津,20
登美丘,22
深井,15
美原,16
金岡南,23
高石消防署高師浜出張所,20
豊中市千成,21
豊中市千里,28
豊中市役所,22
吹田市垂水,22
吹田市北消防署,31
吹田市高野台,28
東大阪市西保健センター,12
東大阪市六万寺,19
東大阪市環境衛生検査センター,10
楠葉,14
枚方市役所,14
王仁公園,****
高槻北,
庄所,
八尾市保健所,16
成田,
寝屋川市役所,
