局名,ppb
西部コミュニティセンター,20
国設大阪,31
茨木市役所,29
高石中学校,26
池田市立南畑会館,26
大東市役所,28
府立修徳学院,16
貝塚市消防署,33
島本町役場,32
富田林市役所,26
南海団地,36
泉南市役所,38
緑ケ丘小学校,26
三日市公民館,27
藤井寺市役所,15
岸和田中央公園,33
佐野中学校,35
泉大津市役所,34
豊能町役場,36
此花区役所,28
平尾小学校,30
野中小学校,29
桃谷中学校,31
大宮中学校,20
聖賢小学校,31
清江小学校,28
摂陽中学校,28
今宮中学校,30
九条南小学校,28
茨田北小学校,23
南港中央公園,26
出来島小学校,23
少林寺,31
浜寺,33
三宝,30
若松台,24
石津,29
登美丘,30
深井,33
美原,23
金岡南,34
高石消防署高師浜出張所,30
豊中市千成,29
豊中市千里,29
豊中市役所,28
吹田市垂水,30
吹田市北消防署,26
吹田市高野台,31
東大阪市西保健センター,25
東大阪市六万寺,22
東大阪市環境衛生検査センター,21
楠葉,34
枚方市役所,31
王仁公園,****
高槻北,****
庄所,28
八尾市保健所,26
成田,
寝屋川市役所,
