局名,ppb
西部コミュニティセンター,30
国設大阪,28
茨木市役所,26
高石中学校,29
池田市立南畑会館,34
大東市役所,27
府立修徳学院,30
貝塚市消防署,31
島本町役場,31
富田林市役所,31
南海団地,33
泉南市役所,33
緑ケ丘小学校,32
三日市公民館,34
藤井寺市役所,27
岸和田中央公園,30
佐野中学校,31
泉大津市役所,31
豊能町役場,36
此花区役所,23
平尾小学校,30
野中小学校,27
桃谷中学校,31
大宮中学校,30
聖賢小学校,30
清江小学校,28
摂陽中学校,28
今宮中学校,25
九条南小学校,24
茨田北小学校,32
南港中央公園,19
出来島小学校,16
少林寺,30
浜寺,35
三宝,34
若松台,25
石津,32
登美丘,29
深井,35
美原,27
金岡南,34
高石消防署高師浜出張所,24
豊中市千成,****
豊中市千里,28
豊中市役所,32
吹田市垂水,****
吹田市北消防署,32
吹田市高野台,32
東大阪市西保健センター,29
東大阪市六万寺,25
東大阪市環境衛生検査センター,17
楠葉,33
枚方市役所,****
王仁公園,****
高槻北,****
庄所,37
八尾市保健所,27
成田,
寝屋川市役所,
