局名,ppb
西部コミュニティセンター,26
国設大阪,25
茨木市役所,28
高石中学校,30
池田市立南畑会館,31
大東市役所,27
府立修徳学院,24
貝塚市消防署,32
島本町役場,20
富田林市役所,20
南海団地,37
泉南市役所,38
緑ケ丘小学校,14
三日市公民館,12
藤井寺市役所,25
岸和田中央公園,29
佐野中学校,38
泉大津市役所,33
豊能町役場,31
此花区役所,28
平尾小学校,27
野中小学校,25
桃谷中学校,27
大宮中学校,26
聖賢小学校,27
清江小学校,24
摂陽中学校,25
今宮中学校,24
九条南小学校,22
茨田北小学校,31
南港中央公園,29
出来島小学校,22
少林寺,30
浜寺,33
三宝,27
若松台,17
石津,29
登美丘,25
深井,29
美原,24
金岡南,25
高石消防署高師浜出張所,27
豊中市千成,25
豊中市千里,31
豊中市役所,26
吹田市垂水,27
吹田市北消防署,33
吹田市高野台,30
東大阪市西保健センター,27
東大阪市六万寺,25
東大阪市環境衛生検査センター,26
楠葉,29
枚方市役所,30
王仁公園,****
高槻北,
庄所,
八尾市保健所,26
成田,
寝屋川市役所,
