局名,ppb
西部コミュニティセンター,26
国設大阪,26
茨木市役所,30
高石中学校,20
池田市立南畑会館,33
大東市役所,28
府立修徳学院,23
貝塚市消防署,25
島本町役場,11
富田林市役所,18
南海団地,31
泉南市役所,31
緑ケ丘小学校,24
三日市公民館,20
藤井寺市役所,25
岸和田中央公園,24
佐野中学校,28
泉大津市役所,27
豊能町役場,34
此花区役所,****
平尾小学校,26
野中小学校,28
桃谷中学校,22
大宮中学校,****
聖賢小学校,****
清江小学校,26
摂陽中学校,****
今宮中学校,24
九条南小学校,26
茨田北小学校,****
南港中央公園,21
出来島小学校,17
少林寺,29
浜寺,26
三宝,30
若松台,18
石津,28
登美丘,24
深井,26
美原,24
金岡南,25
高石消防署高師浜出張所,24
豊中市千成,20
豊中市千里,13
豊中市役所,20
吹田市垂水,26
吹田市北消防署,24
吹田市高野台,25
東大阪市西保健センター,27
東大阪市六万寺,28
東大阪市環境衛生検査センター,14
楠葉,20
枚方市役所,12
王仁公園,****
高槻北,****
庄所,26
八尾市保健所,30
成田,
寝屋川市役所,
