局名,ppb
西部コミュニティセンター,12
国設大阪,23
茨木市役所,12
高石中学校,29
池田市立南畑会館,22
大東市役所,30
府立修徳学院,27
貝塚市消防署,35
島本町役場,20
富田林市役所,30
南海団地,45
泉南市役所,42
緑ケ丘小学校,37
三日市公民館,27
藤井寺市役所,23
岸和田中央公園,34
佐野中学校,31
泉大津市役所,30
豊能町役場,19
此花区役所,19
平尾小学校,20
野中小学校,14
桃谷中学校,27
大宮中学校,10
聖賢小学校,19
清江小学校,27
摂陽中学校,22
今宮中学校,22
九条南小学校,17
茨田北小学校,25
南港中央公園,27
出来島小学校,9
少林寺,26
浜寺,33
三宝,27
若松台,27
石津,28
登美丘,38
深井,34
美原,29
金岡南,34
高石消防署高師浜出張所,27
豊中市千成,11
豊中市千里,25
豊中市役所,20
吹田市垂水,16
吹田市北消防署,13
吹田市高野台,5
東大阪市西保健センター,21
東大阪市六万寺,24
東大阪市環境衛生検査センター,22
楠葉,10
枚方市役所,16
王仁公園,****
高槻北,****
庄所,16
八尾市保健所,28
成田,
寝屋川市役所,
