局名,ppb
西部コミュニティセンター,13
国設大阪,10
茨木市役所,1
高石中学校,15
池田市立南畑会館,26
大東市役所,4
府立修徳学院,10
貝塚市消防署,17
島本町役場,10
富田林市役所,16
南海団地,37
泉南市役所,36
緑ケ丘小学校,18
三日市公民館,9
藤井寺市役所,18
岸和田中央公園,20
佐野中学校,36
泉大津市役所,24
豊能町役場,7
此花区役所,21
平尾小学校,12
野中小学校,17
桃谷中学校,15
大宮中学校,17
聖賢小学校,21
清江小学校,20
摂陽中学校,14
今宮中学校,7
九条南小学校,18
茨田北小学校,10
南港中央公園,19
出来島小学校,6
少林寺,28
浜寺,22
三宝,16
若松台,17
石津,29
登美丘,22
深井,10
美原,13
金岡南,16
高石消防署高師浜出張所,4
豊中市千成,6
豊中市千里,22
豊中市役所,4
吹田市垂水,5
吹田市北消防署,4
吹田市高野台,4
東大阪市西保健センター,18
東大阪市六万寺,13
東大阪市環境衛生検査センター,8
楠葉,3
枚方市役所,4
王仁公園,****
高槻北,
庄所,
八尾市保健所,8
成田,
寝屋川市役所,
