局名,ppb
西部コミュニティセンター,18
国設大阪,26
茨木市役所,20
高石中学校,24
池田市立南畑会館,31
大東市役所,19
府立修徳学院,22
貝塚市消防署,25
島本町役場,13
富田林市役所,21
南海団地,22
泉南市役所,25
緑ケ丘小学校,19
三日市公民館,17
藤井寺市役所,21
岸和田中央公園,25
佐野中学校,25
泉大津市役所,31
豊能町役場,24
此花区役所,16
平尾小学校,29
野中小学校,19
桃谷中学校,25
大宮中学校,17
聖賢小学校,21
清江小学校,27
摂陽中学校,26
今宮中学校,29
九条南小学校,22
茨田北小学校,14
南港中央公園,14
出来島小学校,14
少林寺,29
浜寺,29
三宝,32
若松台,16
石津,29
登美丘,18
深井,26
美原,13
金岡南,26
高石消防署高師浜出張所,28
豊中市千成,18
豊中市千里,22
豊中市役所,22
吹田市垂水,16
吹田市北消防署,28
吹田市高野台,23
東大阪市西保健センター,23
東大阪市六万寺,33
東大阪市環境衛生検査センター,13
楠葉,10
枚方市役所,11
王仁公園,****
高槻北,****
庄所,13
八尾市保健所,29
成田,
寝屋川市役所,
