局名,ppb
西部コミュニティセンター,29
国設大阪,27
茨木市役所,26
高石中学校,25
池田市立南畑会館,33
大東市役所,26
府立修徳学院,29
貝塚市消防署,38
島本町役場,1
富田林市役所,33
南海団地,42
泉南市役所,44
緑ケ丘小学校,31
三日市公民館,23
藤井寺市役所,31
岸和田中央公園,32
佐野中学校,38
泉大津市役所,30
豊能町役場,8
此花区役所,****
平尾小学校,22
野中小学校,31
桃谷中学校,29
大宮中学校,****
聖賢小学校,****
清江小学校,26
摂陽中学校,****
今宮中学校,23
九条南小学校,27
茨田北小学校,****
南港中央公園,29
出来島小学校,29
少林寺,28
浜寺,31
三宝,26
若松台,31
石津,27
登美丘,31
深井,29
美原,27
金岡南,27
高石消防署高師浜出張所,26
豊中市千成,****
豊中市千里,33
豊中市役所,****
吹田市垂水,29
吹田市北消防署,30
吹田市高野台,26
東大阪市西保健センター,29
東大阪市六万寺,22
東大阪市環境衛生検査センター,26
楠葉,5
枚方市役所,17
王仁公園,****
高槻北,
庄所,
八尾市保健所,25
成田,
寝屋川市役所,
