局名,ppb
西部コミュニティセンター,21
国設大阪,16
茨木市役所,25
高石中学校,21
池田市立南畑会館,28
大東市役所,39
府立修徳学院,35
貝塚市消防署,29
島本町役場,35
富田林市役所,42
南海団地,33
泉南市役所,36
緑ケ丘小学校,32
三日市公民館,39
藤井寺市役所,38
岸和田中央公園,26
佐野中学校,33
泉大津市役所,23
豊能町役場,45
此花区役所,18
平尾小学校,12
野中小学校,23
桃谷中学校,18
大宮中学校,22
聖賢小学校,16
清江小学校,15
摂陽中学校,19
今宮中学校,16
九条南小学校,17
茨田北小学校,32
南港中央公園,6
出来島小学校,13
少林寺,16
浜寺,21
三宝,20
若松台,31
石津,19
登美丘,30
深井,25
美原,33
金岡南,19
高石消防署高師浜出張所,16
豊中市千成,23
豊中市千里,19
豊中市役所,23
吹田市垂水,21
吹田市北消防署,27
吹田市高野台,25
東大阪市西保健センター,33
東大阪市六万寺,31
東大阪市環境衛生検査センター,37
楠葉,****
枚方市役所,40
王仁公園,****
高槻北,
庄所,
八尾市保健所,39
成田,
寝屋川市役所,
