局名,ppb
西部コミュニティセンター,31
国設大阪,
茨木市役所,22
高石中学校,35
池田市立南畑会館,34
大東市役所,26
府立修徳学院,32
貝塚市消防署,40
島本町役場,14
富田林市役所,41
南海団地,38
泉南市役所,
緑ケ丘小学校,41
三日市公民館,38
藤井寺市役所,33
岸和田中央公園,39
佐野中学校,30
泉大津市役所,40
豊能町役場,35
此花区役所,25
平尾小学校,25
野中小学校,30
桃谷中学校,30
大宮中学校,30
聖賢小学校,28
清江小学校,29
摂陽中学校,28
今宮中学校,27
九条南小学校,22
茨田北小学校,29
南港中央公園,****
出来島小学校,17
少林寺,33
浜寺,40
三宝,30
若松台,41
石津,29
登美丘,38
深井,40
美原,33
金岡南,37
高石消防署高師浜出張所,29
豊中市千成,30
豊中市千里,30
豊中市役所,29
吹田市垂水,26
吹田市北消防署,33
吹田市高野台,29
東大阪市西保健センター,30
東大阪市六万寺,30
東大阪市環境衛生検査センター,28
楠葉,
枚方市役所,
王仁公園,
高槻北,
庄所,
八尾市保健所,33
成田,
寝屋川市役所,
