局名,ppb
西部コミュニティセンター,31
国設大阪,30
茨木市役所,28
高石中学校,27
池田市立南畑会館,38
大東市役所,30
府立修徳学院,33
貝塚市消防署,35
島本町役場,31
富田林市役所,27
南海団地,36
泉南市役所,36
緑ケ丘小学校,35
三日市公民館,33
藤井寺市役所,25
岸和田中央公園,34
佐野中学校,28
泉大津市役所,35
豊能町役場,37
此花区役所,28
平尾小学校,28
野中小学校,28
桃谷中学校,30
大宮中学校,33
聖賢小学校,30
清江小学校,25
摂陽中学校,27
今宮中学校,27
九条南小学校,26
茨田北小学校,33
南港中央公園,21
出来島小学校,25
少林寺,24
浜寺,31
三宝,23
若松台,31
石津,26
登美丘,29
深井,31
美原,25
金岡南,29
高石消防署高師浜出張所,30
豊中市千成,30
豊中市千里,37
豊中市役所,30
吹田市垂水,33
吹田市北消防署,37
吹田市高野台,37
東大阪市西保健センター,31
東大阪市六万寺,30
東大阪市環境衛生検査センター,29
楠葉,34
枚方市役所,32
王仁公園,****
高槻北,
庄所,
八尾市保健所,30
成田,
寝屋川市役所,
