局名,ppb
西部コミュニティセンター,3
国設大阪,11
茨木市役所,7
高石中学校,4
池田市立南畑会館,14
大東市役所,5
府立修徳学院,17
貝塚市消防署,12
島本町役場,0
富田林市役所,5
南海団地,17
泉南市役所,9
緑ケ丘小学校,17
三日市公民館,9
藤井寺市役所,7
岸和田中央公園,10
佐野中学校,5
泉大津市役所,6
豊能町役場,13
此花区役所,7
平尾小学校,7
野中小学校,16
桃谷中学校,13
大宮中学校,5
聖賢小学校,8
清江小学校,2
摂陽中学校,3
今宮中学校,13
九条南小学校,14
茨田北小学校,8
南港中央公園,1
出来島小学校,9
少林寺,4
浜寺,7
三宝,3
若松台,10
石津,6
登美丘,8
深井,4
美原,6
金岡南,8
高石消防署高師浜出張所,6
豊中市千成,9
豊中市千里,4
豊中市役所,7
吹田市垂水,11
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,8
東大阪市六万寺,1
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,6
王仁公園,****
高槻北,
庄所,
八尾市保健所,0
成田,
寝屋川市役所,
