局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,2
高石中学校,9
池田市立南畑会館,2
大東市役所,2
府立修徳学院,18
貝塚市消防署,30
島本町役場,12
富田林市役所,26
南海団地,39
泉南市役所,37
緑ケ丘小学校,22
三日市公民館,27
藤井寺市役所,23
岸和田中央公園,15
佐野中学校,22
泉大津市役所,24
豊能町役場,10
此花区役所,9
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,1
清江小学校,2
摂陽中学校,4
今宮中学校,2
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,3
少林寺,1
浜寺,11
三宝,1
若松台,31
石津,3
登美丘,12
深井,4
美原,12
金岡南,10
高石消防署高師浜出張所,4
豊中市千成,4
豊中市千里,2
豊中市役所,2
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,14
東大阪市六万寺,12
東大阪市環境衛生検査センター,2
楠葉,3
枚方市役所,0
王仁公園,****
高槻北,****
庄所,3
八尾市保健所,11
成田,
寝屋川市役所,
