局名,ppb
西部コミュニティセンター,21
国設大阪,11
茨木市役所,25
高石中学校,30
池田市立南畑会館,26
大東市役所,25
府立修徳学院,****
貝塚市消防署,****
島本町役場,27
富田林市役所,29
南海団地,35
泉南市役所,35
緑ケ丘小学校,34
三日市公民館,30
藤井寺市役所,31
岸和田中央公園,33
佐野中学校,32
泉大津市役所,29
豊能町役場,33
此花区役所,13
平尾小学校,18
野中小学校,21
桃谷中学校,26
大宮中学校,21
聖賢小学校,17
清江小学校,30
摂陽中学校,29
今宮中学校,22
九条南小学校,10
茨田北小学校,28
南港中央公園,12
出来島小学校,8
少林寺,26
浜寺,34
三宝,33
若松台,****
石津,34
登美丘,30
深井,35
美原,31
金岡南,32
高石消防署高師浜出張所,27
豊中市千成,23
豊中市千里,24
豊中市役所,25
吹田市垂水,28
吹田市北消防署,32
吹田市高野台,31
東大阪市西保健センター,31
東大阪市六万寺,26
東大阪市環境衛生検査センター,31
楠葉,31
枚方市役所,29
王仁公園,****
高槻北,****
庄所,29
八尾市保健所,32
成田,
寝屋川市役所,
