局名,ppb
西部コミュニティセンター,9
国設大阪,10
茨木市役所,10
高石中学校,17
池田市立南畑会館,19
大東市役所,13
府立修徳学院,19
貝塚市消防署,26
島本町役場,13
富田林市役所,22
南海団地,36
泉南市役所,31
緑ケ丘小学校,25
三日市公民館,21
藤井寺市役所,20
岸和田中央公園,18
佐野中学校,25
泉大津市役所,21
豊能町役場,14
此花区役所,8
平尾小学校,19
野中小学校,12
桃谷中学校,12
大宮中学校,9
聖賢小学校,10
清江小学校,18
摂陽中学校,15
今宮中学校,16
九条南小学校,7
茨田北小学校,6
南港中央公園,16
出来島小学校,10
少林寺,18
浜寺,16
三宝,18
若松台,21
石津,18
登美丘,25
深井,16
美原,20
金岡南,16
高石消防署高師浜出張所,18
豊中市千成,12
豊中市千里,11
豊中市役所,10
吹田市垂水,16
吹田市北消防署,15
吹田市高野台,7
東大阪市西保健センター,12
東大阪市六万寺,16
東大阪市環境衛生検査センター,5
楠葉,8
枚方市役所,5
王仁公園,****
高槻北,****
庄所,8
八尾市保健所,12
成田,
寝屋川市役所,
