局名,ppb
西部コミュニティセンター,34
国設大阪,37
茨木市役所,29
高石中学校,34
池田市立南畑会館,37
大東市役所,37
府立修徳学院,35
貝塚市消防署,34
島本町役場,31
富田林市役所,37
南海団地,34
泉南市役所,37
緑ケ丘小学校,36
三日市公民館,37
藤井寺市役所,37
岸和田中央公園,33
佐野中学校,34
泉大津市役所,40
豊能町役場,38
此花区役所,37
平尾小学校,37
野中小学校,35
桃谷中学校,37
大宮中学校,37
聖賢小学校,37
清江小学校,36
摂陽中学校,37
今宮中学校,34
九条南小学校,35
茨田北小学校,38
南港中央公園,38
出来島小学校,32
少林寺,39
浜寺,40
三宝,39
若松台,28
石津,39
登美丘,36
深井,40
美原,35
金岡南,37
高石消防署高師浜出張所,31
豊中市千成,38
豊中市千里,35
豊中市役所,38
吹田市垂水,37
吹田市北消防署,37
吹田市高野台,35
東大阪市西保健センター,38
東大阪市六万寺,33
東大阪市環境衛生検査センター,36
楠葉,****
枚方市役所,34
王仁公園,****
高槻北,****
庄所,34
八尾市保健所,37
成田,
寝屋川市役所,
