局名,ppb
西部コミュニティセンター,29
国設大阪,34
茨木市役所,28
高石中学校,27
池田市立南畑会館,32
大東市役所,33
府立修徳学院,16
貝塚市消防署,34
島本町役場,33
富田林市役所,28
南海団地,32
泉南市役所,34
緑ケ丘小学校,20
三日市公民館,16
藤井寺市役所,29
岸和田中央公園,34
佐野中学校,34
泉大津市役所,35
豊能町役場,35
此花区役所,33
平尾小学校,32
野中小学校,32
桃谷中学校,34
大宮中学校,33
聖賢小学校,33
清江小学校,31
摂陽中学校,30
今宮中学校,32
九条南小学校,32
茨田北小学校,34
南港中央公園,28
出来島小学校,27
少林寺,31
浜寺,28
三宝,32
若松台,23
石津,25
登美丘,30
深井,35
美原,28
金岡南,34
高石消防署高師浜出張所,23
豊中市千成,30
豊中市千里,35
豊中市役所,32
吹田市垂水,32
吹田市北消防署,27
吹田市高野台,29
東大阪市西保健センター,29
東大阪市六万寺,18
東大阪市環境衛生検査センター,14
楠葉,36
枚方市役所,29
王仁公園,****
高槻北,****
庄所,31
八尾市保健所,25
成田,
寝屋川市役所,
