局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,2
高石中学校,11
池田市立南畑会館,3
大東市役所,3
府立修徳学院,17
貝塚市消防署,32
島本町役場,10
富田林市役所,24
南海団地,40
泉南市役所,37
緑ケ丘小学校,34
三日市公民館,26
藤井寺市役所,15
岸和田中央公園,11
佐野中学校,24
泉大津市役所,19
豊能町役場,9
此花区役所,4
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,2
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,1
出来島小学校,1
少林寺,4
浜寺,11
三宝,2
若松台,30
石津,12
登美丘,10
深井,6
美原,11
金岡南,4
高石消防署高師浜出張所,3
豊中市千成,2
豊中市千里,4
豊中市役所,2
吹田市垂水,2
吹田市北消防署,7
吹田市高野台,1
東大阪市西保健センター,8
東大阪市六万寺,11
東大阪市環境衛生検査センター,7
楠葉,3
枚方市役所,1
王仁公園,****
高槻北,****
庄所,3
八尾市保健所,10
成田,
寝屋川市役所,
