局名,ppb
西部コミュニティセンター,34
国設大阪,
茨木市役所,33
高石中学校,25
池田市立南畑会館,40
大東市役所,26
府立修徳学院,37
貝塚市消防署,33
島本町役場,34
富田林市役所,31
南海団地,37
泉南市役所,36
緑ケ丘小学校,28
三日市公民館,32
藤井寺市役所,32
岸和田中央公園,31
佐野中学校,33
泉大津市役所,30
豊能町役場,34
此花区役所,27
平尾小学校,33
野中小学校,33
桃谷中学校,33
大宮中学校,35
聖賢小学校,35
清江小学校,27
摂陽中学校,29
今宮中学校,30
九条南小学校,29
茨田北小学校,38
南港中央公園,16
出来島小学校,28
少林寺,28
浜寺,28
三宝,29
若松台,31
石津,24
登美丘,29
深井,33
美原,25
金岡南,34
高石消防署高師浜出張所,22
豊中市千成,36
豊中市千里,36
豊中市役所,35
吹田市垂水,34
吹田市北消防署,40
吹田市高野台,38
東大阪市西保健センター,37
東大阪市六万寺,33
東大阪市環境衛生検査センター,36
楠葉,34
枚方市役所,36
王仁公園,****
高槻北,
庄所,
八尾市保健所,36
成田,
寝屋川市役所,
