局名,ppb
西部コミュニティセンター,7
国設大阪,7
茨木市役所,5
高石中学校,8
池田市立南畑会館,17
大東市役所,7
府立修徳学院,12
貝塚市消防署,18
島本町役場,11
富田林市役所,20
南海団地,34
泉南市役所,26
緑ケ丘小学校,11
三日市公民館,23
藤井寺市役所,14
岸和田中央公園,15
佐野中学校,18
泉大津市役所,16
豊能町役場,10
此花区役所,7
平尾小学校,9
野中小学校,6
桃谷中学校,7
大宮中学校,6
聖賢小学校,8
清江小学校,8
摂陽中学校,7
今宮中学校,10
九条南小学校,3
茨田北小学校,9
南港中央公園,2
出来島小学校,4
少林寺,5
浜寺,10
三宝,8
若松台,24
石津,6
登美丘,20
深井,12
美原,10
金岡南,13
高石消防署高師浜出張所,8
豊中市千成,6
豊中市千里,16
豊中市役所,5
吹田市垂水,6
吹田市北消防署,13
吹田市高野台,6
東大阪市西保健センター,10
東大阪市六万寺,4
東大阪市環境衛生検査センター,4
楠葉,7
枚方市役所,7
王仁公園,****
高槻北,****
庄所,10
八尾市保健所,9
成田,
寝屋川市役所,
