局名,ppb
西部コミュニティセンター,36
国設大阪,34
茨木市役所,32
高石中学校,35
池田市立南畑会館,38
大東市役所,36
府立修徳学院,36
貝塚市消防署,39
島本町役場,32
富田林市役所,37
南海団地,39
泉南市役所,40
緑ケ丘小学校,38
三日市公民館,38
藤井寺市役所,36
岸和田中央公園,38
佐野中学校,38
泉大津市役所,40
豊能町役場,37
此花区役所,37
平尾小学校,35
野中小学校,38
桃谷中学校,37
大宮中学校,36
聖賢小学校,35
清江小学校,34
摂陽中学校,35
今宮中学校,35
九条南小学校,34
茨田北小学校,34
南港中央公園,36
出来島小学校,33
少林寺,36
浜寺,40
三宝,34
若松台,38
石津,36
登美丘,36
深井,39
美原,35
金岡南,36
高石消防署高師浜出張所,34
豊中市千成,39
豊中市千里,36
豊中市役所,36
吹田市垂水,37
吹田市北消防署,37
吹田市高野台,35
東大阪市西保健センター,35
東大阪市六万寺,35
東大阪市環境衛生検査センター,36
楠葉,34
枚方市役所,32
王仁公園,****
高槻北,
庄所,
八尾市保健所,36
成田,
寝屋川市役所,
