局名,ppb
西部コミュニティセンター,7
国設大阪,10
茨木市役所,6
高石中学校,11
池田市立南畑会館,11
大東市役所,11
府立修徳学院,23
貝塚市消防署,23
島本町役場,14
富田林市役所,21
南海団地,37
泉南市役所,32
緑ケ丘小学校,21
三日市公民館,15
藤井寺市役所,17
岸和田中央公園,19
佐野中学校,23
泉大津市役所,18
豊能町役場,16
此花区役所,7
平尾小学校,6
野中小学校,13
桃谷中学校,8
大宮中学校,6
聖賢小学校,9
清江小学校,9
摂陽中学校,8
今宮中学校,6
九条南小学校,8
茨田北小学校,7
南港中央公園,4
出来島小学校,7
少林寺,20
浜寺,16
三宝,18
若松台,21
石津,21
登美丘,19
深井,16
美原,12
金岡南,17
高石消防署高師浜出張所,10
豊中市千成,11
豊中市千里,14
豊中市役所,11
吹田市垂水,12
吹田市北消防署,12
吹田市高野台,8
東大阪市西保健センター,7
東大阪市六万寺,10
東大阪市環境衛生検査センター,6
楠葉,11
枚方市役所,6
王仁公園,****
高槻北,****
庄所,9
八尾市保健所,7
成田,
寝屋川市役所,
