局名,ppb
西部コミュニティセンター,27
国設大阪,32
茨木市役所,29
高石中学校,25
池田市立南畑会館,28
大東市役所,26
府立修徳学院,26
貝塚市消防署,33
島本町役場,30
富田林市役所,28
南海団地,35
泉南市役所,34
緑ケ丘小学校,24
三日市公民館,28
藤井寺市役所,30
岸和田中央公園,31
佐野中学校,34
泉大津市役所,34
豊能町役場,33
此花区役所,33
平尾小学校,32
野中小学校,30
桃谷中学校,33
大宮中学校,29
聖賢小学校,29
清江小学校,****
摂陽中学校,32
今宮中学校,****
九条南小学校,30
茨田北小学校,25
南港中央公園,****
出来島小学校,****
少林寺,33
浜寺,31
三宝,33
若松台,26
石津,30
登美丘,32
深井,36
美原,27
金岡南,32
高石消防署高師浜出張所,25
豊中市千成,28
豊中市千里,32
豊中市役所,29
吹田市垂水,30
吹田市北消防署,26
吹田市高野台,30
東大阪市西保健センター,31
東大阪市六万寺,21
東大阪市環境衛生検査センター,22
楠葉,34
枚方市役所,30
王仁公園,****
高槻北,****
庄所,31
八尾市保健所,28
成田,
寝屋川市役所,
