局名,ppb
西部コミュニティセンター,19
国設大阪,
茨木市役所,18
高石中学校,12
池田市立南畑会館,13
大東市役所,20
府立修徳学院,22
貝塚市消防署,8
島本町役場,24
富田林市役所,21
南海団地,12
泉南市役所,
緑ケ丘小学校,16
三日市公民館,
藤井寺市役所,13
岸和田中央公園,
佐野中学校,
泉大津市役所,12
豊能町役場,24
此花区役所,19
平尾小学校,19
野中小学校,20
桃谷中学校,19
大宮中学校,19
聖賢小学校,17
清江小学校,17
摂陽中学校,16
今宮中学校,21
九条南小学校,22
茨田北小学校,20
南港中央公園,17
出来島小学校,19
少林寺,14
浜寺,13
三宝,19
若松台,13
石津,14
登美丘,6
深井,12
美原,10
金岡南,14
高石消防署高師浜出張所,11
豊中市千成,21
豊中市千里,17
豊中市役所,19
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,15
東大阪市六万寺,15
東大阪市環境衛生検査センター,16
楠葉,
枚方市役所,
王仁公園,
高槻北,
庄所,
八尾市保健所,16
成田,
寝屋川市役所,
