局名,ppb
西部コミュニティセンター,20
国設大阪,26
茨木市役所,27
高石中学校,21
池田市立南畑会館,23
大東市役所,17
府立修徳学院,21
貝塚市消防署,31
島本町役場,23
富田林市役所,28
南海団地,34
泉南市役所,33
緑ケ丘小学校,17
三日市公民館,29
藤井寺市役所,23
岸和田中央公園,29
佐野中学校,32
泉大津市役所,27
豊能町役場,35
此花区役所,17
平尾小学校,28
野中小学校,22
桃谷中学校,25
大宮中学校,24
聖賢小学校,24
清江小学校,21
摂陽中学校,20
今宮中学校,26
九条南小学校,22
茨田北小学校,21
南港中央公園,12
出来島小学校,21
少林寺,19
浜寺,28
三宝,19
若松台,16
石津,24
登美丘,25
深井,30
美原,21
金岡南,32
高石消防署高師浜出張所,23
豊中市千成,15
豊中市千里,33
豊中市役所,27
吹田市垂水,22
吹田市北消防署,19
吹田市高野台,25
東大阪市西保健センター,24
東大阪市六万寺,21
東大阪市環境衛生検査センター,14
楠葉,26
枚方市役所,26
王仁公園,****
高槻北,****
庄所,29
八尾市保健所,22
成田,
寝屋川市役所,
