局名,ppb
西部コミュニティセンター,35
国設大阪,32
茨木市役所,32
高石中学校,35
池田市立南畑会館,35
大東市役所,41
府立修徳学院,41
貝塚市消防署,39
島本町役場,35
富田林市役所,47
南海団地,40
泉南市役所,38
緑ケ丘小学校,46
三日市公民館,49
藤井寺市役所,42
岸和田中央公園,41
佐野中学校,35
泉大津市役所,43
豊能町役場,43
此花区役所,32
平尾小学校,34
野中小学校,34
桃谷中学校,35
大宮中学校,32
聖賢小学校,33
清江小学校,31
摂陽中学校,35
今宮中学校,30
九条南小学校,32
茨田北小学校,39
南港中央公園,30
出来島小学校,23
少林寺,30
浜寺,32
三宝,31
若松台,45
石津,36
登美丘,38
深井,41
美原,37
金岡南,37
高石消防署高師浜出張所,34
豊中市千成,34
豊中市千里,34
豊中市役所,32
吹田市垂水,33
吹田市北消防署,37
吹田市高野台,35
東大阪市西保健センター,41
東大阪市六万寺,40
東大阪市環境衛生検査センター,40
楠葉,37
枚方市役所,37
王仁公園,****
高槻北,****
庄所,38
八尾市保健所,43
成田,
寝屋川市役所,
