局名,ppb
西部コミュニティセンター,17
国設大阪,19
茨木市役所,22
高石中学校,24
池田市立南畑会館,25
大東市役所,19
府立修徳学院,27
貝塚市消防署,32
島本町役場,20
富田林市役所,27
南海団地,37
泉南市役所,37
緑ケ丘小学校,35
三日市公民館,29
藤井寺市役所,24
岸和田中央公園,25
佐野中学校,30
泉大津市役所,24
豊能町役場,25
此花区役所,16
平尾小学校,20
野中小学校,20
桃谷中学校,17
大宮中学校,15
聖賢小学校,18
清江小学校,18
摂陽中学校,18
今宮中学校,17
九条南小学校,12
茨田北小学校,17
南港中央公園,15
出来島小学校,15
少林寺,21
浜寺,29
三宝,24
若松台,25
石津,24
登美丘,23
深井,26
美原,21
金岡南,27
高石消防署高師浜出張所,25
豊中市千成,19
豊中市千里,20
豊中市役所,24
吹田市垂水,17
吹田市北消防署,20
吹田市高野台,20
東大阪市西保健センター,19
東大阪市六万寺,18
東大阪市環境衛生検査センター,28
楠葉,18
枚方市役所,17
王仁公園,****
高槻北,****
庄所,23
八尾市保健所,22
成田,
寝屋川市役所,
