局名,ppb
西部コミュニティセンター,23
国設大阪,32
茨木市役所,32
高石中学校,27
池田市立南畑会館,28
大東市役所,31
府立修徳学院,15
貝塚市消防署,34
島本町役場,33
富田林市役所,27
南海団地,34
泉南市役所,36
緑ケ丘小学校,29
三日市公民館,25
藤井寺市役所,20
岸和田中央公園,34
佐野中学校,35
泉大津市役所,35
豊能町役場,36
此花区役所,32
平尾小学校,33
野中小学校,30
桃谷中学校,33
大宮中学校,29
聖賢小学校,32
清江小学校,30
摂陽中学校,30
今宮中学校,32
九条南小学校,31
茨田北小学校,23
南港中央公園,28
出来島小学校,24
少林寺,32
浜寺,30
三宝,31
若松台,25
石津,28
登美丘,32
深井,36
美原,22
金岡南,35
高石消防署高師浜出張所,21
豊中市千成,29
豊中市千里,34
豊中市役所,30
吹田市垂水,32
吹田市北消防署,25
吹田市高野台,29
東大阪市西保健センター,29
東大阪市六万寺,22
東大阪市環境衛生検査センター,16
楠葉,35
枚方市役所,32
王仁公園,****
高槻北,****
庄所,28
八尾市保健所,22
成田,
寝屋川市役所,
