局名,ppb
西部コミュニティセンター,31
国設大阪,30
茨木市役所,31
高石中学校,28
池田市立南畑会館,34
大東市役所,27
府立修徳学院,33
貝塚市消防署,37
島本町役場,28
富田林市役所,31
南海団地,37
泉南市役所,39
緑ケ丘小学校,35
三日市公民館,33
藤井寺市役所,33
岸和田中央公園,34
佐野中学校,37
泉大津市役所,35
豊能町役場,34
此花区役所,35
平尾小学校,33
野中小学校,32
桃谷中学校,33
大宮中学校,31
聖賢小学校,30
清江小学校,33
摂陽中学校,33
今宮中学校,32
九条南小学校,30
茨田北小学校,31
南港中央公園,34
出来島小学校,29
少林寺,33
浜寺,32
三宝,34
若松台,33
石津,30
登美丘,29
深井,31
美原,31
金岡南,32
高石消防署高師浜出張所,30
豊中市千成,34
豊中市千里,33
豊中市役所,33
吹田市垂水,32
吹田市北消防署,35
吹田市高野台,33
東大阪市西保健センター,33
東大阪市六万寺,28
東大阪市環境衛生検査センター,32
楠葉,32
枚方市役所,32
王仁公園,****
高槻北,
庄所,
八尾市保健所,33
成田,
寝屋川市役所,
