局名,ppb
西部コミュニティセンター,****
国設大阪,31
茨木市役所,32
高石中学校,27
池田市立南畑会館,36
大東市役所,29
府立修徳学院,21
貝塚市消防署,****
島本町役場,23
富田林市役所,****
南海団地,****
泉南市役所,****
緑ケ丘小学校,21
三日市公民館,6
藤井寺市役所,24
岸和田中央公園,25
佐野中学校,23
泉大津市役所,****
豊能町役場,22
此花区役所,28
平尾小学校,32
野中小学校,35
桃谷中学校,30
大宮中学校,30
聖賢小学校,30
清江小学校,32
摂陽中学校,26
今宮中学校,33
九条南小学校,29
茨田北小学校,29
南港中央公園,26
出来島小学校,29
少林寺,30
浜寺,29
三宝,31
若松台,16
石津,30
登美丘,27
深井,27
美原,20
金岡南,30
高石消防署高師浜出張所,28
豊中市千成,33
豊中市千里,29
豊中市役所,29
吹田市垂水,33
吹田市北消防署,30
吹田市高野台,31
東大阪市西保健センター,27
東大阪市六万寺,26
東大阪市環境衛生検査センター,26
楠葉,30
枚方市役所,29
王仁公園,24
高槻北,33
庄所,****
八尾市保健所,29
成田,
寝屋川市役所,23
