局名,ppb
西部コミュニティセンター,23
国設大阪,26
茨木市役所,29
高石中学校,25
池田市立南畑会館,30
大東市役所,32
府立修徳学院,21
貝塚市消防署,17
島本町役場,15
富田林市役所,14
南海団地,23
泉南市役所,21
緑ケ丘小学校,13
三日市公民館,5
藤井寺市役所,23
岸和田中央公園,18
佐野中学校,18
泉大津市役所,24
豊能町役場,14
此花区役所,****
平尾小学校,30
野中小学校,33
桃谷中学校,25
大宮中学校,****
聖賢小学校,****
清江小学校,27
摂陽中学校,****
今宮中学校,28
九条南小学校,****
茨田北小学校,****
南港中央公園,29
出来島小学校,26
少林寺,27
浜寺,28
三宝,27
若松台,10
石津,28
登美丘,22
深井,24
美原,18
金岡南,29
高石消防署高師浜出張所,26
豊中市千成,****
豊中市千里,25
豊中市役所,****
吹田市垂水,31
吹田市北消防署,26
吹田市高野台,30
東大阪市西保健センター,28
東大阪市六万寺,23
東大阪市環境衛生検査センター,29
楠葉,26
枚方市役所,27
王仁公園,20
高槻北,31
庄所,23
八尾市保健所,31
成田,
寝屋川市役所,25
