局名,ppb
西部コミュニティセンター,10
国設大阪,6
茨木市役所,8
高石中学校,14
池田市立南畑会館,14
大東市役所,****
府立修徳学院,8
貝塚市消防署,21
島本町役場,14
富田林市役所,19
南海団地,22
泉南市役所,25
緑ケ丘小学校,19
三日市公民館,19
藤井寺市役所,15
岸和田中央公園,19
佐野中学校,11
泉大津市役所,18
豊能町役場,15
此花区役所,10
平尾小学校,9
野中小学校,11
桃谷中学校,8
大宮中学校,10
聖賢小学校,****
清江小学校,9
摂陽中学校,10
今宮中学校,8
九条南小学校,7
茨田北小学校,10
南港中央公園,5
出来島小学校,5
少林寺,14
浜寺,14
三宝,10
若松台,19
石津,9
登美丘,16
深井,17
美原,10
金岡南,15
高石消防署高師浜出張所,6
豊中市千成,9
豊中市千里,5
豊中市役所,8
吹田市垂水,12
吹田市北消防署,10
吹田市高野台,10
東大阪市西保健センター,9
東大阪市六万寺,9
東大阪市環境衛生検査センター,8
楠葉,13
枚方市役所,****
王仁公園,12
高槻北,19
庄所,13
八尾市保健所,13
成田,
寝屋川市役所,12
