局名,ppb
西部コミュニティセンター,32
国設大阪,30
茨木市役所,34
高石中学校,32
池田市立南畑会館,38
大東市役所,39
府立修徳学院,23
貝塚市消防署,26
島本町役場,33
富田林市役所,26
南海団地,24
泉南市役所,27
緑ケ丘小学校,23
三日市公民館,19
藤井寺市役所,30
岸和田中央公園,30
佐野中学校,24
泉大津市役所,32
豊能町役場,38
此花区役所,29
平尾小学校,36
野中小学校,40
桃谷中学校,33
大宮中学校,34
聖賢小学校,33
清江小学校,36
摂陽中学校,30
今宮中学校,36
九条南小学校,36
茨田北小学校,37
南港中央公園,25
出来島小学校,28
少林寺,32
浜寺,36
三宝,39
若松台,28
石津,31
登美丘,29
深井,31
美原,21
金岡南,33
高石消防署高師浜出張所,33
豊中市千成,39
豊中市千里,35
豊中市役所,36
吹田市垂水,40
吹田市北消防署,39
吹田市高野台,39
東大阪市西保健センター,38
東大阪市六万寺,32
東大阪市環境衛生検査センター,27
楠葉,30
枚方市役所,34
王仁公園,32
高槻北,37
庄所,34
八尾市保健所,33
成田,
寝屋川市役所,33
