局名,ppb
西部コミュニティセンター,45
国設大阪,42
茨木市役所,47
高石中学校,59
池田市立南畑会館,48
大東市役所,55
府立修徳学院,36
貝塚市消防署,51
島本町役場,40
富田林市役所,58
南海団地,51
泉南市役所,57
緑ケ丘小学校,51
三日市公民館,43
藤井寺市役所,54
岸和田中央公園,51
佐野中学校,51
泉大津市役所,47
豊能町役場,46
此花区役所,45
平尾小学校,43
野中小学校,50
桃谷中学校,44
大宮中学校,45
聖賢小学校,45
清江小学校,42
摂陽中学校,38
今宮中学校,41
九条南小学校,43
茨田北小学校,54
南港中央公園,37
出来島小学校,36
少林寺,57
浜寺,52
三宝,45
若松台,56
石津,55
登美丘,58
深井,55
美原,40
金岡南,58
高石消防署高師浜出張所,43
豊中市千成,48
豊中市千里,37
豊中市役所,46
吹田市垂水,48
吹田市北消防署,45
吹田市高野台,48
東大阪市西保健センター,50
東大阪市六万寺,54
東大阪市環境衛生検査センター,43
楠葉,42
枚方市役所,52
王仁公園,50
高槻北,45
庄所,46
八尾市保健所,55
成田,
寝屋川市役所,50
