局名,ppb
西部コミュニティセンター,38
国設大阪,39
茨木市役所,33
高石中学校,32
池田市立南畑会館,39
大東市役所,38
府立修徳学院,35
貝塚市消防署,28
島本町役場,30
富田林市役所,34
南海団地,31
泉南市役所,36
緑ケ丘小学校,27
三日市公民館,13
藤井寺市役所,35
岸和田中央公園,32
佐野中学校,25
泉大津市役所,31
豊能町役場,42
此花区役所,36
平尾小学校,38
野中小学校,36
桃谷中学校,31
大宮中学校,36
聖賢小学校,37
清江小学校,34
摂陽中学校,34
今宮中学校,37
九条南小学校,37
茨田北小学校,39
南港中央公園,31
出来島小学校,37
少林寺,35
浜寺,37
三宝,36
若松台,34
石津,36
登美丘,35
深井,36
美原,27
金岡南,37
高石消防署高師浜出張所,34
豊中市千成,36
豊中市千里,34
豊中市役所,33
吹田市垂水,33
吹田市北消防署,35
吹田市高野台,32
東大阪市西保健センター,37
東大阪市六万寺,38
東大阪市環境衛生検査センター,34
楠葉,35
枚方市役所,34
王仁公園,31
高槻北,36
庄所,34
八尾市保健所,38
成田,
寝屋川市役所,34
