局名,ppb
西部コミュニティセンター,31
国設大阪,34
茨木市役所,28
高石中学校,38
池田市立南畑会館,33
大東市役所,37
府立修徳学院,25
貝塚市消防署,38
島本町役場,30
富田林市役所,38
南海団地,39
泉南市役所,41
緑ケ丘小学校,36
三日市公民館,34
藤井寺市役所,32
岸和田中央公園,41
佐野中学校,****
泉大津市役所,38
豊能町役場,42
此花区役所,27
平尾小学校,32
野中小学校,32
桃谷中学校,34
大宮中学校,35
聖賢小学校,35
清江小学校,36
摂陽中学校,34
今宮中学校,35
九条南小学校,30
茨田北小学校,37
南港中央公園,22
出来島小学校,29
少林寺,33
浜寺,41
三宝,41
若松台,41
石津,40
登美丘,38
深井,37
美原,20
金岡南,34
高石消防署高師浜出張所,38
豊中市千成,32
豊中市千里,21
豊中市役所,30
吹田市垂水,29
吹田市北消防署,29
吹田市高野台,30
東大阪市西保健センター,38
東大阪市六万寺,33
東大阪市環境衛生検査センター,31
楠葉,30
枚方市役所,35
王仁公園,33
高槻北,****
庄所,34
八尾市保健所,35
成田,
寝屋川市役所,32
